city,name,developer,rera-id,price,water-availability,status-of-electricity,lift,furnishing,bedrooms,bathrooms,status,configuration,tower-and-unit-details,recommended-for,neighborhood,roads,safety,cleanliness,public-transport,parking,connectivity,traffic,school,restaurants,hospital,market,locality-rating
Pune,CelestialCityPhase2,RamaGroup,P52100022487,86.8Lac,No/RarePowercut,2,Unfurnished,,3SeeDimensionBedroom111.7X11ft,3,UnderConstruction,"2,3,4BHKFlat","3Towers,162Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.6
Pune,ExcellaaTremont,Excellaa,P52100030433,48.4Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,2,2,UnderConstruction,2BHKFlat,"5Towers,746Units","Retirees,,Family,,Couple,,",4,3,4,3,4,4,4,3,4,4,4,4,4.4
Pune,Vivanta,ShreeSonigaraPunamiyaAssociates,P52100026059,50.3Lac,No/RarePowercut,2,Unfurnished,,2SeeDimensionsBedroom110X13.6ftBedroom210X10.6ft,2,UnderConstruction,2BHKFlat,"2Towers,92Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.4
Pune,UniqueLegacyRoyale,UniqueProperties,P52100030486,48.7Lac,No/RarePowercut,Unfurnished,13,,2,2,UnderConstruction,2BHKFlat,"1Tower,178Units","Retirees,,Family,,Couple,,",4,3,4,4,4,4,4,3,4,4,4,4,4.4
Pune,AscentTower,AmanoraParkTown,P52100030032,93.0Lac,24HoursAvailable,No/RarePowercut,Unfurnished,,2SeeDimensionBedroom110.6X12.2ft,2,UnderConstruction,"1,2,3BHKFlat","2Towers,400Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Pune,GlobalLifestyle,GlobalGroup,P52100016901,61.3Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,2,2,ReadytoMove,2BHKFlat,"1Tower,134Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,3,4,4,3,4,4.5
Pune,NyatiElysiaIV,NyatiGroup,P52100021738,1.22Cr,24HoursAvailable,No/RarePowercut,Unfurnished,31,3,3,UnderConstruction,"2,3BHKFlat","2Towers,119Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Pune,MantraMoments,MantraProperties,P52100029382,45.4Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,2,2,UnderConstruction,"1,2BHKFlat","10Towers,656Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,4,4,4.4
Pune,SukhwaniHermosaCasa,SukhwaniAssociates,P52100022474,76.0Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,2,2,UnderConstruction,2BHKFlat,"3Towers,242Units","Retirees,,Family,,Couple,,",4,3,4,4,4,4,4,3,4,4,4,4,4.4
Pune,PuraniksAbitanteFiore,PuranikBuildersltd.,Vitrified,44.0Lac,No/RarePowercut,Unfurnished,,,1,1,UnderConstruction,"1,2,3BHKFlat","13Towers,614Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,3,4,4,4,4,4.5
Pune,66Avenue,RRLunkadLandmarksLLP&NemichandBhandariAssociates,P52100021457,77.6Lac,No/RarePowercut,2,Unfurnished,,2SeeDimensionsBedroom112.6X10.6ftBedroom210X10ft,2,UnderConstruction,"2,3BHKFlat","6Towers,300Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Pune,OxyBeaumonde,OxyBuildcorp,P52100027416,97.3Lac,No/RarePowercut,2,Unfurnished,9,2,2,UnderConstruction,"2,3BHKFlat","5Towers,198Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Pune,PragatiSerene,PragatiGroup,P52100027788,49.8Lac,No/RarePowercut,2,Unfurnished,,2SeeDimensionBedroom110X10ft,2,UnderConstruction,2BHKFlat|CommercialShop,"3Towers,201Units","Retirees,,Family,,Couple,,",4,3,4,4,3,4,4,3,4,4,4,4,4.3
Pune,BhaktamarResidency,BhaktamarRealitiesLLP,P52100022186,75.1Lac,No/RarePowercut,2,Unfurnished,13,2SeeDimensionBedroom111X12.5ft,2,UnderConstruction,2BHKFlat,"2Towers,89Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Pune,ARVRegalia,ARVGroup,P52100023200,60.0Lac,No/RarePowercut,2,Unfurnished,11,2,2,UnderConstruction,"2,3BHKFlat","6Towers,260Units","Retirees,,Family,,Couple,,",4,3,4,4,3,4,4,3,4,4,4,4,4.3
Pune,MalpaniVivanta,MalpaniGroup,P52100017463,60.9Lac,No/RarePowercut,1,Semi-Furnished,7,1SeeDimensionBedroom110X15.3ft,1,UnderConstruction,"1,2BHKFlat|StudioApartment","2Towers,130Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Pune,MahavirsNatura,MasCreations,P52100004246,36.3Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,2SeeDimensionsBedroom110X10ftBedroom210X10ft,2,ReadytoMove,2BHKFlat,"4Towers,185Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,3,4,3,4,4,4.4
Jaipur,PlatinumGreens,PlatinumGroup,RAJ/P/2021/1631,39.8Lac,No/RarePowercut,2,Unfurnished,,3,2,UnderConstruction,"2,3BHKFlat","5Towers,498Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Jaipur,TaruchayaResidency,TaruchayaColonizersPrivateLimited,RAJ/P/2017/032,43.5Lac,24HoursAvailable,No/RarePowercut,4,Unfurnished,2,2,ReadytoMove,"1,2,3BHKFlat","3Towers,376Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,3,3,4.5
Jaipur,ShubhashishGeeta,ShubhashishHomes,Vitrified,49.0Lac,No/RarePowercut,Unfurnished,,,2,2,UnderConstruction,"2,3BHKFlat|3,4BHKVilla",81Units,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Jaipur,GovardhanHeights,GovardhanHeightsLLP,RAJ/P/2019/1041,18.5Lac,No/RarePowercut,2,Unfurnished,,2SeeDimensionsBedroom110X10ftBedroom210X10ft,2,UnderConstruction,"1,2,3BHKFlat","3Towers,503Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,3,3,4.5
Jaipur,UnnatiNilay,UnnatiGroupandTirupatiGroup,RAJ/P/2019/1099,23.5Lac,No/RarePowercut,1,Unfurnished,9,2,2,UnderConstruction,"1,2,3BHKFlat","2Towers,558Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,4,3,3,3,3,4.4
Jaipur,Aamor,AashishGroup,RAJ/P/2018/685,10.8Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,1SeeDimensionBedroom110X9ft,1,UnderConstruction,"1,2,3BHKFlat","2Towers,557Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Jaipur,ShubhLaxmiVilas,PinkcityLandbasePvtLtd,RAJ/P/2017/414,27.3Lac,24HoursAvailable,No/RarePowercut,2,Furnished,2SeeDimensionsBedroom110X10ftBedroom211.5X10ft,2,UnderConstruction,"1,2BHKFlat","7Towers,754Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,3,3,4.5
Jaipur,AshianaUmang,AshianaHousingLtd.,Vitrified,42.3Lac,No/RarePowercut,Unfurnished,,,2,2,ReadytoMove,"2,3BHKFlat","28Towers,1200Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,3,3,4.5
Jaipur,UrbanaJewels,UrbanaGroup,"Wooden,Marble",46.0Lac,No/RarePowercut,2,Unfurnished,10,3,3,ReadytoMove,"1,2,3BHKFlat","7Towers,110Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Jaipur,ParkInfinia,ManglamGroup,RAJ/P/2021/1454,1.20Cr,24HoursAvailable,No/RarePowercut,2,Semi-Furnished,3SeeDimensionsBedroom111X13ftBedroom211X11.5ftBedroom310X14.5ft,3,UnderConstruction,"3,4BHKFlat","2Towers,60Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Jaipur,TheCenturyPark,AuricInfraprojectsLtd.,RAJ/P/2021/1553,25.5Lac,No/RarePowercut,1,Semi-Furnished,,2SeeDimensionsBedroom110X12ftBedroom211.6X12ft,2,UnderConstruction,"1,2BHKFlat|3BHKVilla","2Towers,457Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,3,3,4.5
Jaipur,KohinoorResidency,ShreeShakambhariDevelopersPvt.Ltd.,NA,36.0Lac,2,Unfurnished,,,2SeeDimensionsBedroom111.6X15ftBedroom212.9X11ft,2,ReadytoMove,"1,2,3BHKFlat","6Towers,372Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Jaipur,BhavyaaGreenZenith,AradhanaBuildtechBuildersandDevelopers,RAJ/P/2020/1235,32.0Lac,24HoursAvailable,No/RarePowercut,2,Semi-Furnished,2SeeDimensionsBedroom112X10ftBedroom212X10ft,2,ReadytoMove,"2,3BHKFlat","1Tower,60Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,3,4,3,4.5
Jaipur,ThePalm,AashishGroup,NA,73.8Lac,2,Semi-Furnished,,,2SeeDimensionBedroom19X11ft,2,UnderConstruction,"2,3BHKFlat","1Tower,24Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Jaipur,PradhanHomes,PradhanRealEstatePvtLtd,RAJ/P/2020/1281,36.0Lac,24HoursAvailable,No/RarePowercut,1,Semi-Furnished,3,3,ReadytoMove,"1,2,3BHKFlat","1Tower,70Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Jaipur,RuheenRegal,RuheenDevelopersAndPropertiesLLP,RAJ/P/2021/1499,43.3Lac,24HoursAvailable,No/RarePowercut,2,Semi-Furnished,3SeeDimensionsBedroom111.5X11ftBedroom211X11ftBedroom310X12ft,2,UnderConstruction,"1,2,3BHKFlat","1Tower,48Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,3,4,3,4.5
Jaipur,Melodia,PurpleGroup,"Vitrified,Wooden,CeramicTiles",1.35Cr,No/RarePowercut,3,Semi-Furnished,18,3SeeDimensionsBedroom114X11ftBedroom213X11ftBedroom310.3X12.5ft,3,ReadytoMove,"2,3,4BHKFlat","3Towers,224Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Jaipur,Bungalow71,VanshdeepBuildersPrivateLimited,RAJ/P/2021/1719,80.0Lac,24HoursAvailable,No/RarePowercut,Unfurnished,,3SeeDimensionsBedroom113X11ftBedroom213X11ftBedroom314X11ft,3,UnderConstruction,"3,4,5BHKVilla",71Units,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Jaipur,MahimaNirvanaPhaseII,MahimaRealEstatePvt.Ltd.,NA,39.3Lac,Unfurnished,,,JoggingandStrollingTrackCycling&JoggingTrackRainWaterHarvestingIndoorGamesRoomSecurityGymnasiumKidsPlayAreaKidsPlayPoolWithWaterSlidesPowerBackUpReservedParkingOutdoorTennisCourtsDTHTelevisionFacilitySwimmingPoolInternet/Wi-FiConnectivityIntercomFacilityMultipurposeCourtsLiftViewallAmenities,2,2,ReadytoMove,"2,3,4BHKFlat|3BHKPenthouse|3BHKVilla|3,4BHKResidentialHouse","2Towers,86Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,3,3,4.5
Jaipur,SouthCourt,ShreeRamGroup,RAJ/P/2017/053,57.5Lac,24HoursAvailable,No/RarePowercut,2,Semi-Furnished,3,3,ReadytoMove,"2,3BHKFlat|3BHKPenthouse|2BHKResidentialHouse","4Towers,216Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,3,4,3,4.5
Jaipur,AshianaUmang,AshianaHousingLtd.,NA,43.0Lac,North-WestTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,"Pool,MainRoad",Vitrified,24HoursAvailable,2SeeDimensionsBedroom114.3X10.7ftBedroom212.2X10.2ft,2,ReadytoMove,"2,3BHKFlat","28Towers,1200Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,5
Jaipur,RoyalGravitaz,GangaaKotechaGroup,RAJ/P/2020/1339,51.1Lac,24HoursAvailable,No/RarePowercut,4,Unfurnished,3,3,UnderConstruction,"2,3BHKFlat","1Tower,119Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Jaipur,TheCrown,ChordiasGroup,NA,1.25Cr,"Garden/Park,Pool",Vitrified,24HoursAvailable,No/RarePowercut,3,2,NewPropertyGetDocumentsVerified,"3,4BHKFlat","4Towers,252Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Kanpur,NRICity,VinayakShreeRealEstatePvt.Ltd.,NA,52.0Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,Garden/Park,5to10years,Unfurnished,2,2,ReadytoMove,"2,3,4,5BHKFlat|3,4,6BHKVilla|ResidentialPlot|CommercialShop","5Towers,300Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,5,3,4,3,4.8
Kanpur,ThePeak,SkylineInfraHeightsPvt.Ltd.,UPRERAPRJ4608,89.6Lac,1Covered,24HoursAvailable,No/RarePowercut,2,3,2,UnderConstruction,3BHKFlat,"4Towers,256Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,5,3,4,3,4.8
Nagpur,VedantTanzanite,NanisBuildconPvtLtd,P50500027413,60.8Lac,24HoursAvailable,No/RarePowercut,4,Unfurnished,2SeeDimensionsBedroom112X11ftBedroom211X12ft,2,UnderConstruction,"2,3BHKFlat","1Tower,69Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,3,4,3,4.4
Nagpur,ShivKailasa,OmShivamBuildconPvt.Ltd.,P50500018424,50.6Lac,No/RarePowercut,2,Semi-Furnished,,2,2,UnderConstruction,"2,3BHKFlat","40Towers,2600Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,4,4,3,4,3,4.6
Nagpur,Vrindavan,RadhaMadhavDevelopers,NA,49.9Lac,Unfurnished,,,MultipurposeHallConferenceRoomCCTVCameraWasteDisposalRainWaterHarvestingKidsPlayAreaKidsPlayPoolWithWaterSlidesBank&ATMBanquetHallVaastuCompliantPowerBackUpSwimmingPoolIntercomFacilityFlowerGardensEventSpace&AmphitheatreFireFightingEquipmentClubHouseCafeteria/FoodCourtMeditationAreaCycling&JoggingTrackIndoorGamesRoomGymnasiumSecurityIndoorSquash&BadmintonCourtsReservedParkingOutdoorTennisCourtsLiftMultipurposeCourtsViewallAmenities,4,4,ReadytoMove,"1,2,3,4BHKFlat|3,4,6BHKVilla|1,2BHKResidentialHouse","111Towers,2140Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,3,4.6
Nagpur,JankiSahaniwas,GandhiBuildersandDevelopers,P50500023065,30.2Lac,24HoursAvailable,No/RarePowercut,2,Semi-Furnished,2,2,ReadytoMove,"1,2,3BHKFlat",1Tower,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,3,3,4,4,4.3
Nagpur,RachanaNakshatraAshwini,RachanaConstructionCo.NgpPvtLtd,P50500020724,44.1Lac,No/RarePowercut,2,Unfurnished,10,2,2,ReadytoMove,"2,3BHKFlat","1Tower,100Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.6
Nagpur,MaxxGlory,MaxxBuilderAndDevelopers,P50500022443,75.0Lac,No/RarePowercut,2,Semi-Furnished,12,3,3,UnderConstruction,"1,2,3BHKFlat","3Towers,360Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Nagpur,SDPLAashrayGodhani,SandeepDwellersPvt.Ltd.,P50500030259,15.0Lac,24HoursAvailable,No/RarePowercut,1,Unfurnished,1,1,UnderConstruction,"1,2BHKFlat","2Towers,153Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Nagpur,AAPL1,JoyMajumder&Co.,NA,40.0Lac,1,Unfurnished,,,2SeeDimensionBedroom112X11ft,2,ReadytoMove,"2,3BHKFlat","1Tower,7Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.6
Nagpur,ShivBrighton,OmShivamBuildconPvt.Ltd.,NA,36.9Lac,"Garden/Park,Pool",Vitrified,24HoursAvailable,No/RarePowercut,2,2,ReadytoMove,"2,3BHKFlat","8Towers,412Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,3,4.6
Nagpur,SaiKrishnaResidency,RadianceInfraventure,P50500020607,28.7Lac,24HoursAvailable,No/RarePowercut,2,Semi-Furnished,2,2,UnderConstruction,"2,3BHKFlat","1Tower,71Units","Retirees,,Family,,Couple,,",3,3,4,4,3,4,4,3,4,3,3,3,4.1
Nagpur,VastuSquare,AKSInfrastructure,NA,31.5Lac,2,Semi-Furnished,,,2,2,UnderConstruction,2BHKFlat,"1Tower,60Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.3
Nagpur,AtharvaNagari,Atharvainfrastructures,NA,35.7Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,P50500021779(TheprojecthasbeenregisteredviaMahaRERAregistrationnumber:P50500021779andisavailableonthewebsitehttps://maharera.mahaonline.gov.inunderregisteredprojects.),"Garden/Park,MainRoad",Vitrified,2SeeDimensionsBedroom110X12ftBedroom210X12ft,2,NewPropertyGetDocumentsVerified,"2,3BHKFlat","3Towers,144Units","Retirees,,Family,,Couple,,",3,3,4,4,3,4,4,3,4,3,3,3,4.1
Nagpur,ShreeSiddheshwarNagar2,ShreeSiddheshwarInfraventuresPvtLtd,NA,27.0Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,Garden/Park,"CeramicTiles,Vitrified",24HoursAvailable,2SeeDimensionsBedroom112X10ftBedroom211X12ft,2,NewPropertyGetDocumentsVerified,"2,3BHKFlat|3BHKVilla",264Units,"Retirees,,Family,,Couple,,",3,3,4,4,3,4,4,3,4,3,3,3,4.1
Nagpur,HingnaCity,VidarbhaBuilders,NA,35.0Lac,Garden/Park,Lessthan5years,Furnished,Freehold,2,2,ReadytoMove,2BHKFlat,"12Towers,295Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,3,4,4.4
Nagpur,MorajWaterfallGateway,MorajInfratechPvt.Ltd.,NA,60.0Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,"Garden/Park,MainRoad",Vitrified,24HoursAvailable,3,3,ReadytoMove,"2,3BHKFlat","5Towers,321Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,4,4,3,4,3,4.6
Nagpur,EmpressCity,BeaconRealconPvt.Ltd.,NA,91.0Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,Garden/Park,Vitrified,24HoursAvailable,2SeeDimensionsBedroom119.8X11ftBedroom216X11ft,3,ReadytoMove,"2,3,4,5,6BHKFlat",13Towers,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Indore,Dornate,GoraniGroup,P-IND-18-1615,1.16Cr,No/RarePowercut,2,Unfurnished,15,3SeeDimensionBedroom113X15ft,4,ReadytoMove,"2,3BHKFlat","3Towers,165Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,3,5,5,3,4,4,5
Indore,AnsalTownIndore,AnsalHousingLtd.,P-IND-17-1513,19.0Lac,24HoursAvailable,No/RarePowercut,Unfurnished,2,2,2,ReadytoMove,"1,2,3BHKFlat","3Towers,322Units","Retirees,,Family,,Couple,,",4,3,4,4,4,4,4,3,4,3,3,3,4.2
Indore,SSInfinitus,SSGroup,Vitrified,1.0Cr,No/RarePowercut,1,Unfurnished,4,3,3,ReadytoMove,"1,2,3,4,5BHKFlat|3,4BHKVilla|ResidentialPlot|3,5BHKResidentialHouse","7Towers,524Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.7
Indore,ApolloDBCity,DainikBhaskarGroups&ApolloCreations,P-IND-17-345,2.31Cr,24HoursAvailable,No/RarePowercut,Unfurnished,14,5,5,ReadytoMove,"2,3,4,5BHKFlat","9Towers,908Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.7
Indore,DCNPLHillsVista,DCNPLPvt.Ltd.,P-IND-17-270,45.4Lac,No/RarePowercut,Unfurnished,1more,,2,2,ReadytoMove,"2,3,4BHKFlat","8Towers,354Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,3,4,3,4.7
Indore,MalwaCounty,SatyaInfrastructuresLtd.,P-DPL-18-2016,17.9Lac,No/RarePowercut,1,Unfurnished,5,2,2,ReadytoMove,"2,3BHKFlat|ResidentialPlot|CommercialShop","5Towers,1000Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Indore,IndoreHeights,SachinMaheshwari,NA,46.1Lac,Unfurnished,,,ReservedParkingCCTVCameraSecurityLift,1,1,ReadytoMove,"CommercialOfficeSpace|1,2BHKFlat|ResidentialPlot|CommercialShop",15Units,"Retirees,,Family,,Couple,,",4,5,5,4,5,5,5,4,4,4,5,5,5
Indore,LaabhamResidency,LaabhamGroup,NA,30.0Lac,Garden/Park,Vitrified,24HoursAvailable,No/RarePowercut,2,2,NewPropertyGetDocumentsVerified,"1,2BHKFlat","12Towers,120Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,4,4,4,4,4,4.7
Indore,KalyanSampatGardens,KalyanNavnirman,NA,71.5Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,"Garden/Park,Pool",CeramicTiles,24HoursAvailable,3,3,ReadytoMove,"2,3,4BHKFlat","6Towers,35Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Indore,VictoriaCity,NarangGroup,NA,66.0Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,P-IND-20-2758,Garden/Park,Vitrified,3SeeDimensionsBedroom112.6X9ftBedroom213.2X11ftBedroom314X11.6ft,3,NewPropertyGetDocumentsVerified,3BHKVilla|ResidentialPlot,196Units,"SingleProfessionals,,",4,4,4,4,4,4,4,4,4,4,4,4,4.3
Indore,BuildwellResidency,UniversalInfratech,NA,19.5Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,MainRoad,Vitrified,UnderConstruction,1SeeDimensionBedroom110X11ft,1,NewPropertyGetDocumentsVerified,"1,2,3BHKFlat","1Tower,54Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,4,3,4.4
Indore,Elite27atMahimaSmartCity,SarthakEstateDevelopers,P-IND-20-2715,74.8Lac,24HoursAvailable,No/RarePowercut,Semi-Furnished,,3SeeDimensionsBedroom112X15.3ftBedroom212X15.3ftBedroom313X12.2ft,3,UnderConstruction,3BHKVilla|ResidentialPlot,2Towers,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,3,4,3,4.7
Indore,TheResidence,MazeBuildconPvt.Ltd.,P-IND-17-442,98.7Lac,No/RarePowercut,2,Unfurnished,10,3,3,ReadytoMove,"3,4BHKFlat","2Towers,80Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Indore,BuildwellResidency,UniversalInfratech,P-SWR-21-2959,29.0Lac,No/RarePowercut,1,Unfurnished,,2SeeDimensionBedroom110X11ft,2,UnderConstruction,"1,2,3BHKFlat","1Tower,54Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,4,3,4.4
Indore,Vistara,DhootGroup,P-IND-17-712,95.0Lac,Unfurnished,2,,,3SeeDimensionsBedroom110X12ftBedroom210X12ftBedroom312X15ft,4,ReadytoMove,2BHKFlat|ResidentialPlot,"1Tower,60Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,4,4,4,3,3,4.6
Indore,SatyamitraRajlaxmiNature,SatyamitraInfraStructure,Vitrified,20.4Lac,No/RarePowercut,Unfurnished,,,1,1,UnderConstruction,"1,2,3BHKFlat|3BHKVilla|3BHKResidentialHouse","4Towers,312Units","Retirees,,Family,,Couple,,",3,4,4,4,4,4,4,4,4,4,4,4,4.5
Indore,RoyalGreens,ManDevelopments,P-IND-17-742,34.4Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,2,2,ReadytoMove,"2,3BHKFlat","11Towers,434Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Thane,IRAINSIGNIA,VADORGROUP,P51700031409,44.0Lac,No/RarePowercut,2,Unfurnished,,1SeeDimensionBedroom110X11ft,2,UnderConstruction,"1,2BHKFlat","3Towers,400Units","Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,3,4,4,4,4,4.4
Thane,SapphireBhoirJewels,KailashConstructionCompany,P51700003969,65.0Lac,24HoursAvailable,No/RarePowercut,3,Semi-Furnished,1SeeDimensionBedroom111X9ft,2,ReadytoMove,"1,2BHKFlat","1Tower,126Units","Retirees,,Family,,Couple,,",4,3,4,4,4,3,4,3,4,4,4,4,4.4
Thane,EmpireIndustrialCentrum,EmpireIndustriesPvt.Ltd.,P51700006096,36.5Lac,No/RarePowercut,2,Unfurnished,,1,2,UnderConstruction,"CommercialOfficeSpace|1,2BHKFlat","3Towers,500Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Thane,MahaavirPride,MahaavirUniversalHomesPvt.Ltd.,P51700027307,71.5Lac,No/RarePowercut,Unfurnished,31,,2,2,UnderConstruction,"1,2,3BHKFlat","2Towers,416Units","Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,3,4,4,4,4,4.4
Thane,JVMAroma,JVMSpaces,P51700028361,45.0Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,1SeeDimensionBedroom19X10ft,2,UnderConstruction,1BHKFlat,1Tower,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Thane,KalpataruParamount,KalpataruLtd.,P51700004031,1.41Cr,No/RarePowercut,2,Unfurnished,33,2,2,UnderConstruction,2BHKFlat,"5Towers,564Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.7
Thane,LALuxuria,AurusHomes,P51700030059,25.8Lac,No/RarePowercut,2,Unfurnished,9,1,2,UnderConstruction,"1,2BHKFlat","3Towers,220Units","Retirees,,Family,,Couple,,",4,4,4,3,4,4,4,3,3,3,3,3,4.2
Thane,OlympeoNeoCity,OlympeoInfrastructurePvt.Ltd.,P52000014181,10.6Lac,No/RarePowercut,1,Unfurnished,,1SeeDimensionBedroom18.2X8.1ft,1,ReadytoMove,1BHKFlat|StudioApartment,"7Towers,845Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,4,4,3,3,4,4.6
Thane,RustomjeeUptownUrbania,Rustomjee,P51700032262,1.18Cr,No/RarePowercut,Unfurnished,,,2SeeDimensionsBedroom19X10.6ftBedroom210X11ft,2,UnderConstruction,"2,3BHKFlat","1Tower,352Units","Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,3,4,4,4,4,4.5
